IID,projection
1827662,-0.03615709709513488
2883273,-0.036155069568697594
2164857,-0.03614928853887085
1335093,-0.03614840803382984
5109161,-0.036138714341608945
2829715,-0.0361365606452139
1770320,-0.03613000548946648
3243244,-0.03612990060361863
3749298,-0.03611870259873356
1396523,-0.036113826558896944
2887649,-0.036110758181686915
3966941,-0.036108432589053746
5819296,-0.03610819384344307
1553441,-0.03610718285991917
4382343,-0.03610247066937869
2313010,-0.03608803638868344
2776030,-0.0360835739185498
1808442,-0.03607572779128082
1844903,-0.03605249732412738
1438176,-0.03605184891940366
3176112,-0.03605108651765593
1583850,-0.03604629014885727
5853332,-0.03603258250126685
1361343,-0.03602970978914444
2381837,-0.036029157894260866
3546220,-0.036028656673728905
5639682,-0.03602259343920572
4953870,-0.03602142503411074
5173408,-0.03602011280122052
4323909,-0.036018129033847206
2667113,-0.0360127916162422
5585629,-0.03600801662942722
5938986,-0.03600465125992325
4532017,-0.03599844605904739
2095190,-0.03597462504053601
4209916,-0.03597155821293168
4627089,-0.03596236801206569
3536644,-0.03596227074102219
5244691,-0.0359592747124636
2348823,-0.035958956891326346
3776670,-0.03595463232771554
3798682,-0.03594772693802302
5886639,-0.0359466909862277
3364002,-0.035941677446937194
3203835,-0.03594018886659307
1553010,-0.035939839115631096
5346933,-0.03593333106070864
4270544,-0.03593273100269864
1054468,-0.03593036399091692
2229322,-0.035928763162923004
1444663,-0.035928397883066676
2490966,-0.03592365699808613
2878017,-0.03591620181659193
5808097,-0.0359157741596161
4085978,-0.035914462505097715
1397583,-0.035914416520075355
2323976,-0.03590195339025194
1091699,-0.035898811792636744
3403458,-0.03589874058084372
1751247,-0.03589765815173364
1898293,-0.03589553626617323
4294416,-0.03588763623869373
3670131,-0.03588376186790243
4070984,-0.035881602827304716
1779244,-0.035880178999867694
2557681,-0.03587751142364555
2666562,-0.035873414254034036
2138207,-0.03587333845837086
4141553,-0.03586935930142907
5798494,-0.035864890491381966
3967491,-0.03586442800411417
4106237,-0.03586305023932688
3087017,-0.03586213958990023
5868200,-0.03585813992329072
4324732,-0.03584698041653857
2246092,-0.03584655626417481
5405237,-0.03584138453178117
1119093,-0.03583787110517646
3180231,-0.035835422344399986
4608968,-0.035829670130352556
2185168,-0.035827398255876
1488240,-0.0358140828311918
5682447,-0.035805676011756576
3981060,-0.03579922151575883
2361382,-0.035796980249939964
1276228,-0.03579449427241773
1052672,-0.03578624244004588
5693178,-0.03578093561735746
4326210,-0.03577800654895113
1488057,-0.03577109409573006
5984512,-0.03576639757943494
4271816,-0.03576302020066503
5163686,-0.03576244322506982
2722417,-0.035762116090035684
3107797,-0.035761832888471214
5861911,-0.03575828548322456
1605783,-0.03575699174716894
1313297,-0.035754699175695806
1382874,-0.03574759606341445
2514535,-0.03574706337788612
2299608,-0.03574081910186417
1172421,-0.03574047686142712
1797801,-0.035739946427091523
5351376,-0.035734631039768955
5459527,-0.035731251887141734
3101523,-0.03572663011014711
1898844,-0.0357250059762087
2196003,-0.03571431811019226
2710243,-0.035713782892209334
5371520,-0.03571165174607674
5205515,-0.03571082491124272
4905263,-0.03569713637496348
1896977,-0.03568390261583708
5587571,-0.03567139000519496
4639822,-0.035671348085814084
2219531,-0.03566799648121147
4552560,-0.03566598793436242
1533614,-0.03566162266342888
2272845,-0.03566017920603305
3661558,-0.03565014505579214
1527895,-0.03564833347624229
5929481,-0.03564383243132922
3547603,-0.03564228272123774
2302383,-0.03563932119440365
4150970,-0.03563627716413514
2155455,-0.03563242495747128
2612431,-0.035625154369172886
4182564,-0.03562444434184773
5786278,-0.035622292929251044
4142249,-0.03561818876677343
4533375,-0.03560183165075408
3598408,-0.03559861233675257
3399326,-0.03559360647610745
1282875,-0.035577948430641895
4692647,-0.03557547299885725
4127033,-0.03557319674476327
5359727,-0.03555546211223105
5709541,-0.035553089788343595
2149067,-0.03555172946556563
5721295,-0.03554469931208422
1232235,-0.035537518069467006
3733619,-0.03553296022258313
1842538,-0.035530781660771754
1188343,-0.03552972971205393
5081197,-0.03552512006924195
3399561,-0.035515464927139015
3660126,-0.03551253433198148
5466419,-0.03550606758551948
5109708,-0.03549911550030012
4600284,-0.035487293508170745
5280195,-0.035481056681433046
2877958,-0.03548076911064071
1061376,-0.03546269343207913
3674785,-0.03545559402098678
3324667,-0.03545414966315095
2703753,-0.03545160767849535
1919328,-0.03543068526778276
3764861,-0.03543036120517344
4656699,-0.03542341726973174
5411159,-0.03542294716004637
3703682,-0.03542212316225375
5860831,-0.03541903323065061
5587645,-0.03541577786462502
2393843,-0.03541531701514074
2757865,-0.03540988727425007
3231417,-0.03539936865841693
5302063,-0.03539771324447792
3885263,-0.035395543287847685
4318292,-0.0353947704321714
5095797,-0.03539079183776028
2017012,-0.03537908723484892
2238724,-0.03537738485796178
2584789,-0.03536104201480459
2724397,-0.03536073772312433
3882149,-0.03535706345333692
2848511,-0.03534857105602968
3323684,-0.035347145060153344
2584566,-0.03534296882002145
4480875,-0.0353422194042424
3313495,-0.03533763797046321
4410181,-0.035335182995152405
3943346,-0.03533402039843749
1300725,-0.035333630522805096
5346722,-0.0353270221486684
4084593,-0.0353197903798385
1982092,-0.035309830177422036
5988906,-0.035299533907409225
3093585,-0.03529719975793105
2340810,-0.0352957149426728
3482355,-0.03528832803548396
5249989,-0.035282226832033484
3449851,-0.03527911516064087
3711047,-0.035272628395643206
1334263,-0.035269981784003715
4354286,-0.03526639402876485
1439797,-0.035261333927770235
5480987,-0.03525863458228617
3923394,-0.035257762210548375
4330677,-0.03523708094256786
4112369,-0.035235814646363404
2384013,-0.03523321830343863
5293553,-0.03523222896189503
3931177,-0.03522629532854181
4435830,-0.035212944029549276
1438204,-0.035212254926018226
4740319,-0.03520521211998868
5330337,-0.03520465487680468
4351776,-0.03520426651250741
2767409,-0.03520228532825951
4487707,-0.03519748628897398
4735643,-0.035194546922227996
4335255,-0.035190428208759617
3350699,-0.03518805920009252
4359916,-0.0351863983367207
4781462,-0.03518172094514707
4036432,-0.03517795807716507
2432859,-0.03517696156680604
3722829,-0.03516038414043075
3138242,-0.035148266952774385
1450082,-0.0351391697570962
3436898,-0.035137268531749095
3287919,-0.035134093955788176
5804349,-0.03513055735849718
5467822,-0.035123061589558795
4093420,-0.03512274511113444
1969524,-0.03512086768857916
1897456,-0.035120280214755675
3916638,-0.03511841807751211
1579924,-0.03511778000085271
3674805,-0.03510168655238117
2723443,-0.03509385098236194
2816919,-0.03508674586729474
1805519,-0.035080479057449675
1042234,-0.03508039530638296
5045085,-0.03507809060982402
3457361,-0.03506978834169296
3881266,-0.03506486076632746
3547177,-0.035063791617106224
4950829,-0.03506109025019491
5213212,-0.03505960024608343
3048861,-0.0350533121884878
1198675,-0.035051892965619495
4123639,-0.03504943845763129
4202426,-0.03504826119330457
5149040,-0.03504790238848917
2839804,-0.035045729752963044
5371939,-0.03503965885697343
3224236,-0.03503914258770022
2354082,-0.035024278553042826
3879831,-0.035024023638244736
4453134,-0.03501020346867895
1587027,-0.035002843930625735
2546059,-0.03499703132902679
5286223,-0.0349926033854574
1708235,-0.034991781786736426
4162743,-0.034988358489311366
1527917,-0.03498573936534782
1912813,-0.03498343173965797
4514155,-0.03498058376876979
1175880,-0.03497745493473464
3548363,-0.034977367676518926
2075428,-0.03497647919859867
5135563,-0.034955112254267645
1771995,-0.03493406256175858
4218230,-0.03493126664757773
1684581,-0.03492239601032228
5398671,-0.0349198550232486
3636251,-0.034914895586705456
5605938,-0.034914419722465964
3200562,-0.034912421837468344
1353579,-0.034905734534744465
4638616,-0.034888782081533405
5735683,-0.03488441805616747
2385200,-0.034884244637014235
1928839,-0.034875860860710525
1853104,-0.0348718307368925
2256894,-0.034847135527543004
5645606,-0.03484095180657096
2196915,-0.03483567925778488
4806250,-0.03483267064136913
5856902,-0.03483162857047896
5008766,-0.03482328773142499
2346587,-0.03481546916376446
1721269,-0.03480946288106779
2967381,-0.03480181092552301
4222351,-0.034800342662898824
4309011,-0.034783835819735015
3440126,-0.03477971333036944
2396595,-0.034774187782605756
1034268,-0.034769266484718904
4406166,-0.034767620497158286
1597300,-0.03476503277625568
5082678,-0.03476016009422046
4187798,-0.0347510153013176
2804454,-0.03474920199239219
2069490,-0.03474747503201383
3974132,-0.03474747159213444
5123518,-0.03474539553188694
3251195,-0.034739080115863644
4417205,-0.034734968344863594
2069264,-0.03473029990278349
2185112,-0.03472599540294931
2367067,-0.03472119413421727
5715158,-0.03471331662670081
5854977,-0.03470688271897342
5603887,-0.03470400934519206
3761997,-0.03470338190567354
5992072,-0.03470136110156495
3915494,-0.03470007883816856
2611111,-0.034696778669900084
1941823,-0.03469434554009096
1243149,-0.03468641397539242
4728740,-0.03468599954487821
3559000,-0.03468042052991242
3769544,-0.03466507407383094
5295227,-0.03464627517968978
2262524,-0.034641285120541356
4319642,-0.03463588033692001
3388306,-0.03462672180943505
5495937,-0.03462478213170499
4091828,-0.034624680733028164
1569878,-0.034615850228859824
3112250,-0.034615048617802666
3544445,-0.03461238481838706
4920734,-0.034606062566525785
2488695,-0.03460406304716625
2938077,-0.034601669012024446
5195432,-0.0345931888974153
5410306,-0.03459233690110146
2888024,-0.03458724537053157
5259900,-0.034586221227908026
5509981,-0.0345858902231453
3858180,-0.03457992311137183
4619747,-0.03457830299894417
5555276,-0.03457278825184085
1890109,-0.034572572840940195
4178540,-0.03456677310859836
4491638,-0.03456150989461548
1037834,-0.03456018170022152
3945222,-0.034556603399228426
2685154,-0.03454762991176085
1913101,-0.034536684810061766
4989520,-0.034529295239065845
3971207,-0.034525883646175246
4754547,-0.034523639407275764
3519707,-0.0345227941142681
5600484,-0.034521711830226176
5771117,-0.034517270454827956
2811541,-0.03451473500155796
4149515,-0.03451170432455046
5081122,-0.03450756430627164
3035740,-0.03450587110540933
3540772,-0.034500661682143156
5470134,-0.034498753211485975
5412499,-0.03449075505997623
4471789,-0.03448672885058038
2921912,-0.03447572681218066
1238080,-0.03447393005975529
1661924,-0.03446855772202892
3390253,-0.03446579105909402
5667566,-0.034459413343489544
4462120,-0.034454742078806326
5499310,-0.034453740395398426
2233446,-0.03445195394147435
4046000,-0.03444614264368154
1876995,-0.03444405543331802
4301719,-0.034421221392777146
2730998,-0.034418599332839625
5639633,-0.034408858939657457
5239607,-0.034406975495204425
1665658,-0.03440678121587409
3322654,-0.034398587438097206
1137435,-0.034393212472004664
5493223,-0.03439230451691151
5510152,-0.034386266114024504
5632437,-0.034384081791345306
2727414,-0.034382314397252714
4647587,-0.03438202830097655
5044785,-0.034375306657081856
2967785,-0.034371786952874746
1700692,-0.03436792232868043
2602112,-0.034367190198077664
1871997,-0.03436617150619072
2961671,-0.03436380977324468
3580928,-0.03436188101606651
1980594,-0.03436017616385948
5437424,-0.0343593114453439
2492591,-0.03435879327916319
3710020,-0.03435519920400034
3105840,-0.03435396371556554
1508461,-0.03435277026665752
2661712,-0.03435036368648949
1900983,-0.03434317525201081
5383123,-0.034337372143554305
1430927,-0.03433446003830252
2674432,-0.03431769707407923
5851295,-0.03431721468171124
2824477,-0.034316678745205574
4643545,-0.03431645574377854
1415340,-0.0343038549198916
2794422,-0.034299922018391944
3635154,-0.03429982545791063
4470315,-0.034294835770990455
3368561,-0.03429162626068412
1650493,-0.034279160383985055
1706451,-0.034275926365662825
3081133,-0.03427564682396078
1721941,-0.034264691875174884
5715589,-0.034254019036725016
4850232,-0.03425374130219418
3507406,-0.034224120743909694
4838289,-0.034223355619032926
2300365,-0.034223250614143295
1727697,-0.03422223436672488
5395820,-0.034215195002906595
4832848,-0.034213691673750865
1026053,-0.034209264991790264
3202651,-0.034202513691406
3333294,-0.03419974147574388
4896341,-0.0341917698715738
2707712,-0.034191672070035636
1701073,-0.03418837054811336
5772496,-0.034185647686102126
1207676,-0.034182927174768216
5482394,-0.034182422591273284
4015655,-0.03418062521869851
2034784,-0.03417996626857629
4698380,-0.034178121926430535
1809709,-0.034168134984979934
5429286,-0.034161940060634055
6007656,-0.03416090251780069
3531399,-0.03415662422450656
1958447,-0.03415516492924905
5643007,-0.03415377136028106
5965218,-0.034151910764905875
3674777,-0.03413848275416905
4695132,-0.03413841428293743
4236364,-0.03413791412605169
2115786,-0.03413326052649636
3557225,-0.034132402769318705
2357045,-0.03412943802305966
1607991,-0.0341278502948392
1219660,-0.034124825945407875
4378523,-0.034121850118496694
4612854,-0.03411752730876032
5180646,-0.034115329356519154
1515900,-0.034114687583007966
1343321,-0.03411082965035406
2712244,-0.03410410935722176
2052600,-0.03410268033203445
3278003,-0.034097767395056926
3199284,-0.03409719378339302
2945611,-0.034091851598976645
1959369,-0.034081273398648346
2782621,-0.034076909375518175
2246206,-0.03407168098559961
1529884,-0.034070241287477133
1293117,-0.03406709881087894
2859308,-0.03406328294495055
1465834,-0.03405943024528343
2149652,-0.034056353821032365
4667360,-0.034052724111751594
4065568,-0.03403267492996095
4559492,-0.03403214664272389
2054780,-0.034029031482313295
4472627,-0.034027561107687024
4673927,-0.03402341693860402
2226459,-0.03401674763756227
2302481,-0.03401263859699757
2791514,-0.034011778045052954
1844522,-0.03400844250814459
3299567,-0.03400406184348049
4944598,-0.03399599701184132
4606719,-0.03399096284850127
4160370,-0.03398705726260867
5726207,-0.033981465361765814
4195437,-0.03397854879696493
2619637,-0.0339750033974299
5887628,-0.033973870140198266
2176415,-0.03396993845774513
5626634,-0.03396930201455862
4426677,-0.033966941244732346
1869856,-0.033966760847265784
3208580,-0.03396619279459121
5353670,-0.03396031856241839
5608436,-0.033957364167171884
4969925,-0.033948540413661965
4826245,-0.03394537411847072
3985334,-0.033942342766000284
6005413,-0.033937574681188055
2238074,-0.033934048050926285
4075974,-0.03392837619896943
5468814,-0.033923374781219186
1645964,-0.033917381248403995
3535347,-0.0339167720584676
5376536,-0.03391140196677419
2117918,-0.03390990276483642
1955038,-0.03390946445812157
4618893,-0.03390415669154494
4145113,-0.03389920330246368
4432084,-0.033886415523452416
3395846,-0.03388552597765858
5605766,-0.03388517245174257
5213647,-0.03388262123623947
1851396,-0.03388180181974685
1813063,-0.033881753658824176
2455185,-0.0338759092920562
2406613,-0.03387382909818431
2507672,-0.033870235390045404
1355580,-0.03386795285471238
2152606,-0.033865432978427895
4358926,-0.03386251276008947
4503713,-0.03385862246984515
1912384,-0.03385556987386863
5947825,-0.033845773431245285
5854890,-0.033841166642403525
1862367,-0.03384072674265569
5953774,-0.03383812195845159
1573517,-0.033834983534688924
5984506,-0.0338310028731551
5594630,-0.033830427346342326
4391284,-0.03382871270005926
4532140,-0.033821843371275875
5402422,-0.03381798655354041
4368857,-0.03381134220146661
5259525,-0.03381098203087261
4073858,-0.03380593065200465
5849727,-0.03380439457590831
2884800,-0.033804387227876494
3941507,-0.03379601225528073
1436266,-0.033792544518071024
3268696,-0.03379252056964245
5658128,-0.033789643989933414
4593284,-0.033779994312086684
2024903,-0.03377623971095099
2988220,-0.03376703823950516
2089416,-0.03376691357847882
5139364,-0.03376033809064135
3754780,-0.033753157210285385
2750456,-0.03374812715471663
3657303,-0.03374573370475747
2141416,-0.03374278612870853
5767045,-0.033740451868400675
5838286,-0.03374019702616606
4175502,-0.033739302146846346
2911958,-0.03373771693635807
5486600,-0.03373006872681496
3925158,-0.033727147363645765
5224500,-0.033726495876224095
3904318,-0.033717809830072915
3989722,-0.03371712900211625
5135616,-0.033713779076453704
4551687,-0.033704358541867034
3409037,-0.0337024260319364
3867260,-0.03369771203530639
1240350,-0.03369253004090625
3374573,-0.03369130422049347
3371720,-0.03368870954600785
1209046,-0.03368126491636091
3970477,-0.03367916748497913
5338909,-0.033675751459383715
1951757,-0.033674033860155966
3655333,-0.033667051184177524
2040322,-0.03366196456945324
4106175,-0.033654927654577
2330794,-0.03364858311383337
5733023,-0.03364016415102412
2972671,-0.033633744510096826
5344032,-0.03363257439229491
2557703,-0.033627554537341384
4114344,-0.03362288386834321
3958013,-0.033618629070317006
2548446,-0.03360800889533587
1195890,-0.03359524465245195
5272326,-0.033595098626124614
2419686,-0.03358580558171753
3428029,-0.03358400996932224
2967866,-0.03358060857808019
1528207,-0.03358000754760821
2931139,-0.0335782264549235
2282416,-0.03356712998962717
2770151,-0.033566502957962555
5897573,-0.033560256447393556
5216359,-0.03355380365674283
2179399,-0.03354869850717773
4841093,-0.03354646644328005
5414704,-0.03354321434396771
4997222,-0.03353648940742966
2511287,-0.03352956569054472
2432911,-0.03352952537848107
2790709,-0.03352577555737058
2609491,-0.033520966379086865
6009486,-0.03351467123581738
5168185,-0.0335135141142302
1941545,-0.03350204910237255
4793408,-0.03350025992005049
3462799,-0.033496571260200364
2759980,-0.03349530814917621
2659759,-0.03349314196126861
2835752,-0.033475354577068954
2662484,-0.03347390197536788
1271786,-0.03346646358697337
1958121,-0.03346165251136894
5106429,-0.033458113732776934
5389799,-0.033451595161577516
2537580,-0.03344481318343009
3974806,-0.033444135873092695
5417418,-0.03344278344157081
2701627,-0.033441799691625515
5556017,-0.033438950817143626
2523284,-0.03343294600051304
1752678,-0.03342717158860979
3246766,-0.0334191261132713
5190302,-0.033411138081860796
5731684,-0.0333822316772767
4342519,-0.033377964660129364
4988227,-0.033377140754318996
4068520,-0.03337539404740738
3713401,-0.03336830056389577
1454089,-0.03336758697798332
1902775,-0.03336066639672133
2838485,-0.03335413363456179
2400410,-0.03335357086617724
5174356,-0.03334863242793828
4897231,-0.03333881765243234
4260278,-0.03333863138107923
2542972,-0.033338324722917444
4524660,-0.033334475029682245
3236543,-0.033332832941727175
2383002,-0.03332970960035604
4975015,-0.03332914353559799
6014119,-0.033328568516211646
5955363,-0.03332034742519947
2910432,-0.03331811842198155
2332159,-0.033314263757943316
5703726,-0.03330041060910678
3985438,-0.033291108733528224
4884626,-0.03329037539875436
1772859,-0.03327550416631808
4526217,-0.03327462610225977
1746672,-0.0332715940784327
2347459,-0.03326949006043849
5082825,-0.03326575593838881
2015660,-0.033255088432790424
3440575,-0.0332476348650846
5556736,-0.033242626636196745
3431619,-0.03323920770321157
4285529,-0.033238760154863656
4739404,-0.03323800161956066
1483420,-0.03323207118713401
5522522,-0.03322859352978968
5777524,-0.033228381587455176
5316626,-0.033227564794317904
5773020,-0.03322597761642728
3641928,-0.03322005177458211
4421281,-0.03321912090348156
5402033,-0.033217091321637957
3519492,-0.03321303522881494
3958588,-0.03320971179729486
4705093,-0.03320052994636126
5672427,-0.033199602847726314
2058024,-0.03319942345686279
5533962,-0.03318934103531792
3859269,-0.03318222779213991
2333458,-0.03318216454758219
2321126,-0.03317205680048679
2603743,-0.03315908887201811
2153081,-0.03314681684396113
5068721,-0.03314601879179487
4789663,-0.03314417399660306
2726561,-0.03314356375207238
1460295,-0.03313773578934947
1517007,-0.033131825407243715
3156665,-0.033127317716447995
3082253,-0.03312648700980439
2761928,-0.033124374350719035
1566145,-0.03312393961116599
4749239,-0.03312311963544321
1504873,-0.03312185111433962
4054308,-0.03311889912162619
2762340,-0.03311484942863179
4738524,-0.03311060144840448
5178183,-0.033108869376192625
1604603,-0.033106371503708425
2050189,-0.0331054928578852
3706162,-0.033100465387638174
3639571,-0.0330950761761763
3039386,-0.033091020840049626
2536752,-0.03308945662551665
1235164,-0.03308447205801489
5178079,-0.033078737721256427
3449135,-0.03307623704501491
3787813,-0.033074219500685426
5988484,-0.03307303971031058
4410688,-0.033071656048221564
3934815,-0.03307136161760039
3613911,-0.033062667389260475
5571408,-0.033059350686351414
1024616,-0.0330579387466189
4770648,-0.03305769755849674
4484599,-0.03305754679510888
1241258,-0.033055456931881826
3179608,-0.0330546140844225
3605026,-0.033046258868934184
4216145,-0.03304061832489196
2954162,-0.03304054906332335
3577156,-0.03303662660904209
2773810,-0.03303596892538976
3350255,-0.03303176049727593
5437446,-0.0330308056055833
4379426,-0.03303074246304154
2221936,-0.03302147070827272
2693496,-0.03301991316767719
3085785,-0.03301371891405302
5309478,-0.0330084704424454
4183189,-0.03300104647952589
4233455,-0.03299538556199774
3521544,-0.032993257771878955
3094705,-0.03298760003893583
3671398,-0.032987185337902326
3546871,-0.03298481248570003
4073780,-0.032983285033360205
5440386,-0.03297949444027678
4718281,-0.032967953145702764
3970441,-0.03296620148972165
1296184,-0.032964887090842
1701698,-0.03295745819898828
4834994,-0.032949378803666676
1902395,-0.03294476284235642
2320900,-0.032941185442713294
5106392,-0.03293650205850548
1846231,-0.03293440467025839
3533925,-0.03293386164175778
3229132,-0.03293128413251952
1556750,-0.0329301034880445
4176269,-0.032927224206390125
1235674,-0.032924103896048135
2401765,-0.032922974976610044
3911317,-0.032920197282524474
2729537,-0.032919984928552394
4063039,-0.0329193002122196
5109574,-0.03291821232679804
4414626,-0.032916110022771554
2714680,-0.032915703442601606
5339793,-0.032909225648670146
2431025,-0.03290843944082622
3190967,-0.032907892510471354
5518933,-0.03290751017676208
5860552,-0.03290567128573446
2357074,-0.0329051332133211
4321919,-0.032902563947226154
2619041,-0.032894899254658015
2751723,-0.032894277629106114
1985199,-0.032891191760395413
1202142,-0.03288919340938843
2547437,-0.03288818298548561
4454162,-0.03288591411313715
5773978,-0.032884795511179114
5874358,-0.03286208148144801
2536966,-0.03286180968493599
2196414,-0.032857445573308046
5459518,-0.03285488107479055
1023676,-0.03284946776315132
5111178,-0.03283892039422195
2957765,-0.032836744801360576
2099897,-0.03283502084489775
2861832,-0.03283352279455443
3813466,-0.032832128502734335
1187777,-0.03282742310219175
1957928,-0.03282282065199708
5727311,-0.03281831964145194
5704525,-0.03281247899358354
4400375,-0.03280554854085651
2287018,-0.03280549184583985
2230894,-0.03280335214885917
3609189,-0.03279240506115735
1552849,-0.032787575884837286
1512175,-0.03278585507461096
3713452,-0.032784672563500886
1082759,-0.03278265231421229
3197542,-0.03277961126796014
4018527,-0.03277677911026457
2756781,-0.03277195268039238
1344355,-0.03276891765617853
5322782,-0.03276668872622972
2093219,-0.032758953588378034
1568277,-0.03275034958129134
3597524,-0.03274989544398466
3826825,-0.032749839288557354
5591139,-0.032741907426891245
4577425,-0.03274046534513666
1869188,-0.03273252376750813
3100703,-0.03272598459328709
2619499,-0.032715661721137754
5169021,-0.03270879410509684
1837062,-0.03270854116538365
4801920,-0.03269269904063524
3300585,-0.03269104017774664
3366849,-0.03269073978029314
2639439,-0.032686363324214936
4901668,-0.03268028830020543
1793228,-0.03267177121500251
4218614,-0.03267159302466524
2065557,-0.03267059945071211
2343813,-0.03266712938105073
5137402,-0.032664279415423714
4153914,-0.03266283705921412
5419693,-0.03266102710490489
1599172,-0.032651414289412664
1426295,-0.03264720940766456
1423626,-0.03264512083428866
5756850,-0.032643861812859665
1108444,-0.032640222870532545
2255524,-0.03263673362007054
2667664,-0.03263301126982317
1609777,-0.03263287509050476
5771092,-0.032630937929362676
5133256,-0.03262772526043031
5987910,-0.03262445413928075
2924870,-0.032624392188721374
4066127,-0.03261881515862454
4058687,-0.03261501123791153
1331815,-0.03260204921370601
4036857,-0.03260189646431267
2368033,-0.032598407828489544
1195656,-0.03259002733230412
5666436,-0.03258605551835722
5404990,-0.03258080389474569
1778895,-0.032571947014887685
2568771,-0.03256758490175431
3324013,-0.032564570506989805
5234993,-0.03255984240118182
1325080,-0.03254818371691112
3950911,-0.03254135272598306
2003160,-0.032537283411489364
4943325,-0.03253379933727444
1963424,-0.03253365915500939
3636489,-0.0325261707252443
2500562,-0.03252487699261601
4701401,-0.03252138003434907
4457259,-0.03252030844046962
4296010,-0.03251655071883635
5798726,-0.03251640381020084
2577383,-0.032515954323755016
1843457,-0.032515214780512225
3491275,-0.03251505532725925
1899602,-0.03251489940035293
5338218,-0.032510029206072474
1298433,-0.03250527551947818
5586501,-0.03250419964799103
1700990,-0.03250357790073607
1507939,-0.0324901448577178
4459199,-0.0324837709080941
3976620,-0.032483523412643975
2081333,-0.032478425455851986
1069136,-0.03247822577845161
2323187,-0.03247152530472314
4614941,-0.0324711667648422
5792717,-0.03247004754922347
2398106,-0.03246877120219643
5894221,-0.032467140848847637
3899176,-0.032464579026365716
5812278,-0.03246451596190654
3438419,-0.03246140298075299
3429791,-0.032461243325046525
1211966,-0.032460374571011474
4646600,-0.03245799623381215
3523969,-0.03245376168503701
2556271,-0.032453583292470695
5822008,-0.032444802522755264
3124035,-0.032443883595021795
5188938,-0.03244327443537968
4245708,-0.03244237861117088
3070242,-0.032439821837288156
5684887,-0.03243686373809489
4409474,-0.03243649793265226
3786936,-0.032434657625829415
4923689,-0.032432785551813746
1905527,-0.03242576654377503
4196746,-0.0324231168813931
6024150,-0.03242272383953584
5237120,-0.03241737417312122
1755809,-0.03241681605761295
1701907,-0.03241548172871177
2868124,-0.032410042596105124
2970274,-0.03240887946283253
2604855,-0.032408578493809126
3627083,-0.0324006000004797
5833748,-0.0323921081576964
3812599,-0.03239000673626198
1591472,-0.03238827710433163
3743205,-0.03237893858409724
4941503,-0.03237873245244501
4174875,-0.032378015878703675
2619391,-0.032377824707338215
5217952,-0.032376745923662235
3989166,-0.032355801888774495
5224125,-0.032348875107172964
3726542,-0.032342558404497235
3956683,-0.03234250400374465
5072431,-0.03233691200282655
5145595,-0.03233460813890346
1381469,-0.03232319998331161
2984879,-0.0323228059327836
4061712,-0.032318062121193314
4675345,-0.032305601564533874
3791793,-0.03230155802414505
3898028,-0.032300455626732866
4536809,-0.03229906965117665
1244865,-0.03229841936466595
3856679,-0.03229816438900546
4585159,-0.032297182778467076
1354051,-0.03227318457364686
5121515,-0.032269790701780474
5353910,-0.03225930417671143
4651202,-0.03225741190577881
3315367,-0.032254767325164295
4364720,-0.03225237698623202
1364174,-0.032252305749239235
4282010,-0.03224102449405347
2099735,-0.03223985110406503
3052486,-0.03223972432681379
2791933,-0.03223386980851418
5470266,-0.03223284831528893
2277282,-0.03222801143210294
3360333,-0.0322255972835416
4872778,-0.03222557877571459
4957649,-0.03222245035306789
2449057,-0.03221710450938154
3218292,-0.03221665620934525
3522748,-0.03221421436957952
2407016,-0.03221369422097821
5994971,-0.0321973411140211
4251584,-0.03218970313590455
4224863,-0.03218955780487356
4995354,-0.032188560549312635
3953548,-0.032175244052251396
3946789,-0.0321731668155351
3152650,-0.03217208060766319
2476978,-0.032169287297201796
4291631,-0.03216396621843077
1612929,-0.03214733628878468
4946920,-0.0321369925347631
5504881,-0.03213680584629192
5222070,-0.03213289791658008
3730579,-0.03212873739617321
2988572,-0.03212682317043557
2182034,-0.032118788736503735
5794982,-0.032116990505750946
5379964,-0.032116638308987124
3011708,-0.032112089823044386
5553438,-0.03210847112060869
5355603,-0.03210696233491728
1290161,-0.03209984358421768
4352730,-0.03209390235633512
5961701,-0.03209168528136604
3445824,-0.03209030437661008
5379318,-0.03208281855209965
2393294,-0.03207827701433452
4091224,-0.03207818075208129
2079962,-0.03207306324748668
3873631,-0.03207011450659125
4892315,-0.03206573038987549
1977287,-0.032058625593643204
5372898,-0.032058604226699164
1153443,-0.03205707865796621
2385236,-0.03205037290962873
2066726,-0.03204832172157468
1945713,-0.032048321541858424
2384280,-0.032043630542807504
1400851,-0.0320416351346277
2807485,-0.03204126778416203
2190411,-0.0320401039721942
1188959,-0.032039544882433775
2762735,-0.032037437913861086
2971196,-0.03203655066993643
1140594,-0.03201894819815017
4706880,-0.03201828817660161
1564830,-0.032014427845549365
4593218,-0.032013432978638914
4882700,-0.03201088779713546
4640499,-0.032010135971603154
1298678,-0.03200938954393357
2819297,-0.032007785598202554
2853801,-0.03200703304891908
3689902,-0.032001259827685945
1593122,-0.03198599003822331
5429476,-0.03198521004524534
1486117,-0.03197147079445208
1906709,-0.0319705427201465
3994524,-0.031970379506723594
1291411,-0.03196919760593473
1044537,-0.031968456658686153
4193113,-0.03195688998064436
3101366,-0.03195268739630976
5073101,-0.031951617333141794
2287650,-0.031941408707938025
1910342,-0.031937754940176276
4497166,-0.031935907733535385
